Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-12-01 00:00:00-05:00,437.6700134277344,479.6300048828125,433.2200012207031,479.6300048828125,0,0.0,0.0
1992-01-01 00:00:00-05:00,479.8399963378906,484.20001220703125,470.70001220703125,470.70001220703125,0,0.0,0.0
1992-02-01 00:00:00-05:00,471.67999267578125,481.3500061035156,470.32000732421875,476.7900085449219,0,0.0,0.0
1992-03-01 00:00:00-05:00,476.6600036621094,477.2799987792969,466.70001220703125,467.5199890136719,0,0.0,0.0
1992-04-01 00:00:00-05:00,468.1600036621094,482.5,457.1600036621094,481.25,0,0.0,0.0
1992-05-01 00:00:00-04:00,478.45001220703125,486.3500061035156,476.94000244140625,483.6000061035156,0,0.0,0.0
1992-06-01 00:00:00-04:00,486.0400085449219,486.0400085449219,467.5899963378906,476.4100036621094,0,0.0,0.0
1992-07-01 00:00:00-04:00,481.95001220703125,495.8699951171875,477.8699951171875,495.8699951171875,0,0.0,0.0
1992-08-01 00:00:00-04:00,497.04998779296875,497.04998779296875,481.489990234375,485.7200012207031,0,0.0,0.0
1992-09-01 00:00:00-04:00,488.2300109863281,499.6099853515625,486.4599914550781,491.42999267578125,0,0.0,0.0
1992-10-01 00:00:00-04:00,489.6600036621094,495.69000244140625,473.94000244140625,493.1300048828125,0,0.0,0.0
1992-11-01 00:00:00-05:00,498.0799865722656,509.9200134277344,491.70001220703125,509.9200134277344,0,0.0,0.0
1992-12-01 00:00:00-05:00,509.4200134277344,522.3800048828125,508.44000244140625,516.1799926757812,0,0.0,0.0
1993-01-01 00:00:00-05:00,516.0,521.8699951171875,508.6099853515625,520.489990234375,0,0.0,0.0
1993-02-01 00:00:00-05:00,525.030029296875,533.8900146484375,513.5900268554688,527.5900268554688,0,0.0,0.0
1993-03-01 00:00:00-05:00,526.0700073242188,543.72998046875,526.0700073242188,538.719970703125,0,0.0,0.0
1993-04-01 00:00:00-05:00,537.0900268554688,537.0900268554688,517.6799926757812,525.7000122070312,0,0.0,0.0
1993-05-01 00:00:00-04:00,528.5499877929688,543.5399780273438,525.6799926757812,539.760009765625,0,0.0,0.0
1993-06-01 00:00:00-04:00,544.2000122070312,544.4099731445312,532.1400146484375,541.3400268554688,0,0.0,0.0
1993-07-01 00:00:00-04:00,539.5599975585938,541.7000122070312,530.739990234375,539.1599731445312,0,0.0,0.0
1993-08-01 00:00:00-04:00,541.75,559.6199951171875,539.6500244140625,559.6199951171875,0,0.0,0.0
1993-09-01 00:00:00-04:00,559.2000122070312,559.2000122070312,547.7000122070312,555.3300170898438,0,0.0,0.0
1993-10-01 00:00:00-04:00,558.239990234375,568.5700073242188,555.969970703125,566.8200073242188,0,0.0,0.0
1993-11-01 00:00:00-05:00,568.489990234375,568.489990234375,554.8200073242188,561.4099731445312,0,0.0,0.0
1993-12-01 00:00:00-05:00,561.5800170898438,573.5999755859375,561.5800170898438,568.2000122070312,0,0.0,0.0
1994-01-01 00:00:00-05:00,567.0999755859375,587.52001953125,567.0999755859375,587.52001953125,0,0.0,0.0
1994-02-01 00:00:00-05:00,585.27001953125,588.1900024414062,567.9099731445312,571.5700073242188,0,0.0,0.0
1994-03-01 00:00:00-05:00,568.3300170898438,577.22998046875,546.3599853515625,546.6500244140625,0,0.0,0.0
1994-04-01 00:00:00-05:00,538.3699951171875,555.77001953125,538.3699951171875,553.6599731445312,0,0.0,0.0
1994-05-01 00:00:00-04:00,556.4400024414062,563.760009765625,543.2000122070312,562.75,0,0.0,0.0
1994-06-01 00:00:00-04:00,564.1900024414062,570.6799926757812,546.8499755859375,548.9600219726562,0,0.0,0.0
1994-07-01 00:00:00-04:00,551.469970703125,566.97998046875,551.469970703125,566.97998046875,0,0.0,0.0
1994-08-01 00:00:00-04:00,570.5399780273438,590.9299926757812,566.0700073242188,590.22998046875,0,0.0,0.0
1994-09-01 00:00:00-04:00,587.4500122070312,590.0800170898438,571.530029296875,575.7999877929688,0,0.0,0.0
1994-10-01 00:00:00-04:00,574.8200073242188,590.3800048828125,563.280029296875,588.72998046875,0,0.0,0.0
1994-11-01 00:00:00-05:00,583.97998046875,583.97998046875,562.22998046875,567.2899780273438,0,0.0,0.0
1994-12-01 00:00:00-05:00,561.4299926757812,579.530029296875,557.3300170898438,575.7100219726562,0,0.0,0.0
1995-01-01 00:00:00-05:00,575.52001953125,590.6400146484375,575.52001953125,590.6400146484375,0,0.0,0.0
1995-02-01 00:00:00-05:00,590.6500244140625,614.4000244140625,590.6500244140625,613.6500244140625,0,0.0,0.0
1995-03-01 00:00:00-05:00,611.6400146484375,635.719970703125,607.47998046875,631.760009765625,0,0.0,0.0
1995-04-01 00:00:00-05:00,633.3300170898438,650.3599853515625,633.3300170898438,650.3599853515625,0,0.0,0.0
1995-05-01 00:00:00-04:00,649.9500122070312,676.3599853515625,649.9500122070312,676.3599853515625,0,0.0,0.0
1995-06-01 00:00:00-04:00,676.530029296875,699.6300048828125,669.7999877929688,692.0700073242188,0,0.0,0.0
1995-07-01 00:00:00-04:00,695.0800170898438,718.9500122070312,695.0800170898438,715.02001953125,0,0.0,0.0
1995-08-01 00:00:00-04:00,711.9500122070312,716.8200073242188,707.1400146484375,716.8200073242188,0,0.0,0.0
1995-09-01 00:00:00-04:00,719.3400268554688,749.6599731445312,719.3400268554688,747.0700073242188,0,0.0,0.0
1995-10-01 00:00:00-04:00,743.6500244140625,755.8300170898438,738.1099853515625,744.4000244140625,0,0.0,0.0
1995-11-01 00:00:00-05:00,748.010009765625,779.97998046875,748.010009765625,777.0700073242188,0,0.0,0.0
1995-12-01 00:00:00-05:00,779.1500244140625,798.760009765625,778.6900024414062,792.0399780273438,0,0.0,0.0
1996-01-01 00:00:00-05:00,798.219970703125,819.0,770.1099853515625,819.0,0,0.0,0.0
1996-02-01 00:00:00-05:00,822.2999877929688,852.469970703125,818.969970703125,826.5900268554688,0,0.0,0.0
1996-03-01 00:00:00-05:00,831.7000122070312,846.6599731445312,818.1900024414062,834.5499877929688,0,0.0,0.0
1996-04-01 00:00:00-05:00,845.2000122070312,848.2100219726562,816.7000122070312,846.8499755859375,0,0.0,0.0
1996-05-01 00:00:00-04:00,847.489990234375,880.4600219726562,826.6300048828125,868.6900024414062,0,0.0,0.0
1996-06-01 00:00:00-04:00,866.8300170898438,881.0900268554688,860.4000244140625,872.010009765625,0,0.0,0.0
1996-07-01 00:00:00-04:00,878.969970703125,878.969970703125,815.77001953125,833.47998046875,0,0.0,0.0
1996-08-01 00:00:00-04:00,846.77001953125,875.010009765625,846.77001953125,851.0599975585938,0,0.0,0.0
1996-09-01 00:00:00-04:00,854.6300048828125,898.969970703125,848.1500244140625,898.969970703125,0,0.0,0.0
1996-10-01 00:00:00-04:00,901.2899780273438,930.5499877929688,901.2899780273438,923.760009765625,0,0.0,0.0
1996-11-01 00:00:00-05:00,921.9099731445312,993.5800170898438,921.9099731445312,993.5800170898438,0,0.0,0.0
1996-12-01 00:00:00-05:00,993.0,994.8499755859375,947.22998046875,973.9000244140625,0,0.0,0.0
1997-01-01 00:00:00-05:00,969.0499877929688,1034.739990234375,969.0499877929688,1034.739990234375,0,0.0,0.0
1997-02-01 00:00:00-05:00,1035.5899658203125,1075.8199462890625,1024.719970703125,1042.8499755859375,0,0.0,0.0
1997-03-01 00:00:00-05:00,1048.780029296875,1073.6400146484375,1000.0,1000.0,0,0.0,0.0
1997-04-01 00:00:00-05:00,1003.3300170898438,1059.699951171875,974.9400024414062,1059.699951171875,0,0.0,0.0
1997-05-01 00:00:00-04:00,1056.1300048828125,1125.719970703125,1056.1300048828125,1124.219970703125,0,0.0,0.0
1997-06-01 00:00:00-04:00,1121.68994140625,1192.239990234375,1113.68994140625,1174.5899658203125,0,0.0,0.0
1997-07-01 00:00:00-04:00,1182.5699462890625,1268.050048828125,1182.5699462890625,1268.050048828125,0,0.0,0.0
1997-08-01 00:00:00-04:00,1258.5899658203125,1276.25,1197.010009765625,1197.010009765625,0,0.0,0.0
1997-09-01 00:00:00-04:00,1234.43994140625,1272.949951171875,1215.4100341796875,1262.56005859375,0,0.0,0.0
1997-10-01 00:00:00-04:00,1273.510009765625,1310.5999755859375,1169.68994140625,1220.4000244140625,0,0.0,0.0
1997-11-01 00:00:00-05:00,1252.9599609375,1286.68994140625,1209.8199462890625,1276.8900146484375,0,0.0,0.0
1997-12-01 00:00:00-05:00,1302.8199462890625,1315.280029296875,1247.75,1298.8199462890625,0,0.0,0.0
1998-01-01 00:00:00-05:00,1305.0400390625,1320.1600341796875,1242.0999755859375,1313.18994140625,0,0.0,0.0
1998-02-01 00:00:00-05:00,1341.3199462890625,1407.9000244140625,1341.3199462890625,1407.9000244140625,0,0.0,0.0
1998-03-01 00:00:00-05:00,1405.72998046875,1484.9200439453125,1389.27001953125,1480.0,0,0.0,0.0
1998-04-01 00:00:00-05:00,1488.699951171875,1519.6199951171875,1458.72998046875,1494.8900146484375,0,0.0,0.0
1998-05-01 00:00:00-04:00,1507.3299560546875,1508.77001953125,1469.18994140625,1469.18994140625,0,0.0,0.0
1998-06-01 00:00:00-04:00,1469.4599609375,1535.010009765625,1451.6500244140625,1528.8699951171875,0,0.0,0.0
1998-07-01 00:00:00-04:00,1548.77001953125,1601.0799560546875,1512.5899658203125,1512.5899658203125,0,0.0,0.0
1998-08-01 00:00:00-04:00,1501.530029296875,1501.530029296875,1293.9000244140625,1293.9000244140625,0,0.0,0.0
1998-09-01 00:00:00-04:00,1343.93994140625,1442.6600341796875,1316.81005859375,1376.7900390625,0,0.0,0.0
1998-10-01 00:00:00-04:00,1335.3599853515625,1488.780029296875,1299.43994140625,1488.780029296875,0,0.0,0.0
1998-11-01 00:00:00-05:00,1506.31005859375,1617.949951171875,1505.3199462890625,1579.02001953125,0,0.0,0.0
1998-12-01 00:00:00-05:00,1594.8699951171875,1687.030029296875,1549.6300048828125,1670.010009765625,0,0.0,0.0
1999-01-01 00:00:00-05:00,1668.52001953125,1739.8399658203125,1647.5699462890625,1739.8399658203125,0,0.0,0.0
1999-02-01 00:00:00-05:00,1730.81005859375,1731.3199462890625,1654.239990234375,1685.77001953125,0,0.0,0.0
1999-03-01 00:00:00-05:00,1682.8599853515625,1793.8499755859375,1668.3699951171875,1753.2099609375,0,0.0,0.0
1999-04-01 00:00:00-05:00,1763.31005859375,1858.2900390625,1758.18994140625,1821.1099853515625,0,0.0,0.0
1999-05-01 00:00:00-04:00,1847.6300048828125,1866.8699951171875,1750.18994140625,1778.0999755859375,0,0.0,0.0
1999-06-01 00:00:00-04:00,1767.800048828125,1876.780029296875,1767.800048828125,1876.780029296875,0,0.0,0.0
1999-07-01 00:00:00-04:00,1888.1500244140625,1940.760009765625,1818.1800537109375,1818.1800537109375,0,0.0,0.0
1999-08-01 00:00:00-04:00,1817.27001953125,1892.8699951171875,1754.3299560546875,1809.18994140625,0,0.0,0.0
1999-09-01 00:00:00-04:00,1824.199951171875,1860.1500244140625,1739.9200439453125,1759.5899658203125,0,0.0,0.0
1999-10-01 00:00:00-04:00,1759.77001953125,1870.93994140625,1711.77001953125,1870.93994140625,0,0.0,0.0
1999-11-01 00:00:00-05:00,1858.8599853515625,1957.8699951171875,1850.1300048828125,1908.969970703125,0,0.0,0.0
1999-12-01 00:00:00-05:00,1921.489990234375,2021.4000244140625,1921.489990234375,2021.4000244140625,0,0.0,0.0
2000-01-01 00:00:00-05:00,2002.1099853515625,2016.6400146484375,1872.6099853515625,1919.8399658203125,0,0.0,0.0
2000-02-01 00:00:00-05:00,1940.239990234375,1985.489990234375,1837.699951171875,1883.5,0,0.0,0.0
2000-03-01 00:00:00-05:00,1901.510009765625,2107.280029296875,1869.3299560546875,2067.760009765625,0,0.0,0.0
2000-04-01 00:00:00-05:00,2077.969970703125,2092.8701171875,1872.550048828125,2005.550048828125,0,0.0,0.0
2000-05-01 00:00:00-04:00,2027.4000244140625,2027.4000244140625,1898.93994140625,1964.4000244140625,0,0.0,0.0
2000-06-01 00:00:00-04:00,2003.449951171875,2055.840087890625,1994.3299560546875,2012.8299560546875,0,0.0,0.0
2000-07-01 00:00:00-04:00,2033.5799560546875,2091.139892578125,1966.199951171875,1981.3599853515625,0,0.0,0.0
2000-08-01 00:00:00-04:00,1991.4300537109375,2104.429931640625,1991.4300537109375,2104.429931640625,0,0.0,0.0
2000-09-01 00:00:00-04:00,2108.760009765625,2108.760009765625,1979.31005859375,1993.3299560546875,0,0.0,0.0
2000-10-01 00:00:00-04:00,1992.93994140625,1993.699951171875,1846.0799560546875,1984.9100341796875,0,0.0,0.0
2000-11-01 00:00:00-05:00,1973.719970703125,1989.18994140625,1828.4200439453125,1828.4200439453125,0,0.0,0.0
2000-12-01 00:00:00-05:00,1828.81005859375,1919.6500244140625,1759.6199951171875,1837.3699951171875,0,0.0,0.0
2001-01-01 00:00:00-05:00,1785.8599853515625,1913.1300048828125,1785.8599853515625,1902.550048828125,0,0.0,0.0
2001-02-01 00:00:00-05:00,1913.1099853515625,1913.1099853515625,1729.0799560546875,1729.0799560546875,0,0.0,0.0
2001-03-01 00:00:00-05:00,1730.9200439453125,1764.3900146484375,1559.6500244140625,1619.5400390625,0,0.0,0.0
2001-04-01 00:00:00-05:00,1599.3599853515625,1750.97998046875,1540.1700439453125,1745.3900146484375,0,0.0,0.0
2001-05-01 00:00:00-04:00,1769.1199951171875,1836.02001953125,1741.3299560546875,1757.0899658203125,0,0.0,0.0
2001-06-01 00:00:00-04:00,1763.8699951171875,1795.9599609375,1691.5899658203125,1714.3199462890625,0,0.0,0.0
2001-07-01 00:00:00-04:00,1731.530029296875,1731.530029296875,1641.760009765625,1697.449951171875,0,0.0,0.0
2001-08-01 00:00:00-04:00,1704.239990234375,1711.1700439453125,1584.77001953125,1591.1800537109375,0,0.0,0.0
2001-09-01 00:00:00-04:00,1590.2900390625,1590.2900390625,1356.6099853515625,1462.68994140625,0,0.0,0.0
2001-10-01 00:00:00-04:00,1459.3299560546875,1553.260009765625,1459.3299560546875,1490.5799560546875,0,0.0,0.0
2001-11-01 00:00:00-05:00,1524.9599609375,1629.760009765625,1524.9599609375,1604.9200439453125,0,0.0,0.0
2001-12-01 00:00:00-05:00,1591.47998046875,1649.0,1577.5799560546875,1618.97998046875,0,0.0,0.0
2002-01-01 00:00:00-05:00,1628.510009765625,1653.68994140625,1553.22998046875,1595.3499755859375,0,0.0,0.0
2002-02-01 00:00:00-05:00,1584.06005859375,1584.06005859375,1525.260009765625,1564.5899658203125,0,0.0,0.0
2002-03-01 00:00:00-05:00,1600.02001953125,1655.43994140625,1600.02001953125,1623.4300537109375,0,0.0,0.0
2002-04-01 00:00:00-05:00,1622.22998046875,1622.22998046875,1508.75,1525.0,0,0.0,0.0
2002-05-01 00:00:00-04:00,1538.6500244140625,1569.1700439453125,1486.5699462890625,1513.77001953125,0,0.0,0.0
2002-06-01 00:00:00-04:00,1476.260009765625,1489.8800048828125,1382.780029296875,1405.93994140625,0,0.0,0.0
2002-07-01 00:00:00-04:00,1375.8800048828125,1405.199951171875,1133.989990234375,1296.3399658203125,0,0.0,0.0
2002-08-01 00:00:00-04:00,1258.219970703125,1370.8499755859375,1187.0699462890625,1304.8599853515625,0,0.0,0.0
2002-09-01 00:00:00-04:00,1250.6800537109375,1296.25,1163.0400390625,1163.0400390625,0,0.0,0.0
2002-10-01 00:00:00-04:00,1209.5899658203125,1284.72998046875,1108.9100341796875,1265.4100341796875,0,0.0,0.0
2002-11-01 00:00:00-05:00,1287.1300048828125,1343.469970703125,1252.4200439453125,1339.8900146484375,0,0.0,0.0
2002-12-01 00:00:00-05:00,1337.3499755859375,1337.3499755859375,1254.6600341796875,1261.1800537109375,0,0.0,0.0
2003-01-01 00:00:00-05:00,1303.1700439453125,1336.25,1212.22998046875,1228.1400146484375,0,0.0,0.0
2003-02-01 00:00:00-05:00,1234.7900390625,1234.7900390625,1174.4300537109375,1209.7099609375,0,0.0,0.0
2003-03-01 00:00:00-05:00,1200.5999755859375,1289.739990234375,1152.1500244140625,1221.4599609375,0,0.0,0.0
2003-04-01 00:00:00-05:00,1236.300048828125,1324.6800537109375,1236.300048828125,1322.0699462890625,0,0.0,0.0
2003-05-01 00:00:00-04:00,1321.3900146484375,1391.719970703125,1321.3900146484375,1391.719970703125,0,0.0,0.0
2003-06-01 00:00:00-04:00,1396.699951171875,1462.47998046875,1396.699951171875,1409.47998046875,0,0.0,0.0
2003-07-01 00:00:00-04:00,1421.030029296875,1458.510009765625,1416.8800048828125,1434.3299560546875,0,0.0,0.0
2003-08-01 00:00:00-04:00,1419.6400146484375,1462.300048828125,1398.4200439453125,1462.300048828125,0,0.0,0.0
2003-09-01 00:00:00-04:00,1482.6099853515625,1509.469970703125,1446.77001953125,1446.77001953125,0,0.0,0.0
2003-10-01 00:00:00-04:00,1479.22998046875,1528.6199951171875,1479.22998046875,1528.6199951171875,0,0.0,0.0
2003-11-01 00:00:00-05:00,1540.7099609375,1542.3900146484375,1505.760009765625,1542.0699462890625,0,0.0,0.0
2003-12-01 00:00:00-05:00,1559.5,1622.93994140625,1544.31005859375,1622.93994140625,0,0.0,0.0
2004-01-01 00:00:00-05:00,1618.050048828125,1687.43994140625,1618.050048828125,1652.72998046875,0,0.0,0.0
2004-02-01 00:00:00-05:00,1658.7900390625,1693.030029296875,1646.2900390625,1675.699951171875,0,0.0,0.0
2004-03-01 00:00:00-05:00,1691.9000244140625,1693.760009765625,1598.8499755859375,1650.4200439453125,0,0.0,0.0
2004-04-01 00:00:00-05:00,1659.1600341796875,1686.239990234375,1624.510009765625,1624.510009765625,0,0.0,0.0
2004-05-01 00:00:00-04:00,1639.4599609375,1647.6500244140625,1592.22998046875,1646.800048828125,0,0.0,0.0
2004-06-01 00:00:00-04:00,1647.5699462890625,1682.75,1641.4300537109375,1678.8299560546875,0,0.0,0.0
2004-07-01 00:00:00-04:00,1661.530029296875,1661.530029296875,1596.47998046875,1623.260009765625,0,0.0,0.0
2004-08-01 00:00:00-04:00,1630.47998046875,1634.8299560546875,1567.949951171875,1629.8299560546875,0,0.0,0.0
2004-09-01 00:00:00-04:00,1632.8199462890625,1668.3900146484375,1630.6700439453125,1647.47998046875,0,0.0,0.0
2004-10-01 00:00:00-04:00,1672.489990234375,1688.8299560546875,1619.47998046875,1672.6500244140625,0,0.0,0.0
2004-11-01 00:00:00-05:00,1673.1099853515625,1754.3299560546875,1673.1099853515625,1740.3299560546875,0,0.0,0.0
2004-12-01 00:00:00-05:00,1766.9000244140625,1801.97998046875,1745.8399658203125,1799.550048828125,0,0.0,0.0
2005-01-01 00:00:00-05:00,1784.9599609375,1784.9599609375,1729.3299560546875,1755.6800537109375,0,0.0,0.0
2005-02-01 00:00:00-05:00,1767.7900390625,1804.1700439453125,1762.760009765625,1792.6300048828125,0,0.0,0.0
2005-03-01 00:00:00-05:00,1802.7900390625,1825.699951171875,1737.93994140625,1760.8900146484375,0,0.0,0.0
2005-04-01 00:00:00-05:00,1749.449951171875,1777.3499755859375,1697.739990234375,1727.489990234375,0,0.0,0.0
2005-05-01 00:00:00-04:00,1735.4300537109375,1793.3399658203125,1725.1500244140625,1782.4599609375,0,0.0,0.0
2005-06-01 00:00:00-04:00,1799.1500244140625,1822.3499755859375,1783.449951171875,1784.989990234375,0,0.0,0.0
2005-07-01 00:00:00-04:00,1789.8499755859375,1865.6400146484375,1789.8499755859375,1851.3699951171875,0,0.0,0.0
2005-08-01 00:00:00-04:00,1853.1300048828125,1868.06005859375,1810.52001953125,1834.47998046875,0,0.0,0.0
2005-09-01 00:00:00-04:00,1836.3699951171875,1866.739990234375,1820.489990234375,1849.3299560546875,0,0.0,0.0
2005-10-01 00:00:00-04:00,1846.1700439453125,1846.1700439453125,1772.3599853515625,1818.5,0,0.0,0.0
2005-11-01 00:00:00-05:00,1812.1099853515625,1914.4100341796875,1812.1099853515625,1887.280029296875,0,0.0,0.0
2005-12-01 00:00:00-05:00,1910.22998046875,1923.43994140625,1887.93994140625,1887.93994140625,0,0.0,0.0
2006-01-01 00:00:00-05:00,1918.9599609375,1958.56005859375,1909.3499755859375,1937.9300537109375,0,0.0,0.0
2006-02-01 00:00:00-05:00,1941.75,1963.5799560546875,1900.5799560546875,1943.18994140625,0,0.0,0.0
2006-03-01 00:00:00-05:00,1959.77001953125,1985.68994140625,1931.72998046875,1967.3800048828125,0,0.0,0.0
2006-04-01 00:00:00-05:00,1971.9300537109375,1994.22998046875,1954.25,1993.7900390625,0,0.0,0.0
2006-05-01 00:00:00-04:00,1985.550048828125,2017.3399658203125,1914.3800048828125,1936.4100341796875,0,0.0,0.0
2006-06-01 00:00:00-04:00,1960.280029296875,1964.1099853515625,1866.9200439453125,1939.030029296875,0,0.0,0.0
2006-07-01 00:00:00-04:00,1954.489990234375,1954.489990234375,1885.8199462890625,1951.0,0,0.0,0.0
2006-08-01 00:00:00-04:00,1942.219970703125,1998.0799560546875,1936.300048828125,1997.4200439453125,0,0.0,0.0
2006-09-01 00:00:00-04:00,2008.469970703125,2053.929931640625,1982.9300537109375,2048.889892578125,0,0.0,0.0
2006-10-01 00:00:00-04:00,2041.989990234375,2132.389892578125,2041.989990234375,2115.64990234375,0,0.0,0.0
2006-11-01 00:00:00-05:00,2100.3701171875,2162.64990234375,2095.679931640625,2155.889892578125,0,0.0,0.0
2006-12-01 00:00:00-05:00,2149.85009765625,2199.14990234375,2149.85009765625,2186.1298828125,0,0.0,0.0
2007-01-01 00:00:00-05:00,2183.919921875,2221.56005859375,2173.2900390625,2219.18994140625,0,0.0,0.0
2007-02-01 00:00:00-05:00,2231.610107421875,2255.47998046875,2163.110107421875,2175.780029296875,0,0.0,0.0
2007-03-01 00:00:00-05:00,2170.169921875,2225.260009765625,2125.340087890625,2200.1201171875,0,0.0,0.0
2007-04-01 00:00:00-04:00,2205.85009765625,2317.5,2205.85009765625,2297.580078125,0,0.0,0.0
2007-05-01 00:00:00-04:00,2303.679931640625,2377.75,2303.679931640625,2377.75,0,0.0,0.0
2007-06-01 00:00:00-04:00,2386.6298828125,2391.1298828125,2316.6298828125,2338.25,0,0.0,0.0
2007-07-01 00:00:00-04:00,2363.280029296875,2417.5,2265.75,2265.75,0,0.0,0.0
2007-08-01 00:00:00-04:00,2282.300048828125,2333.239990234375,2193.39990234375,2299.7099609375,0,0.0,0.0
